timeCNT,planningAngle::waist_yaw_joint,planningAngle::waist_pitch_joint,planningAngle::waist_roll_joint,planningAngle::left_shoulder_pitch_joint,planningAngle::left_shoulder_roll_joint,planningAngle::left_shoulder_yaw_joint,planningAngle::left_elbow_joint,planningAngle::left_wrist_yaw_joint,planningAngle::left_wrist_pitch_joint,planningAngle::left_wrist_roll_joint,planningAngle::right_shoulder_pitch_joint,planningAngle::right_shoulder_roll_joint,planningAngle::right_shoulder_yaw_joint,planningAngle::right_elbow_joint,planningAngle::right_wrist_yaw_joint,planningAngle::right_wrist_pitch_joint,planningAngle::right_wrist_roll_joint
1180.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.9285333333333337,0.0,0.0,-0.7752,0.17759999999999998,0.0,0.0
1190.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.948266666666667,0.0,0.0,-0.7716000000000001,0.16579999999999995,0.0,0.0
1200.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.9680000000000004,0.0,0.0,-0.768,0.15399999999999991,0.0,0.0
1210.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.9877333333333334,0.0,0.0,-0.7644,0.14219999999999988,0.0,0.0
1220.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.0074666666666667,0.0,0.0,-0.7607999999999999,0.13040000000000007,0.0,0.0
1230.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.0272,0.0,0.0,-0.7572,0.11860000000000004,0.0,0.0
1240.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.0469333333333335,0.0,0.0,-0.7536,0.1068,0.0,0.0
1250.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.066666666666667,0.0,0.0,-0.75,0.09499999999999997,0.0,0.0
1260.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.0864000000000003,0.0,0.0,-0.7464,0.08319999999999994,0.0,0.0
1270.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.1061333333333336,0.0,0.0,-0.7428,0.07139999999999991,0.0,0.0
1280.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.125866666666667,0.0,0.0,-0.7392,0.059599999999999875,0.0,0.0
1290.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.1456000000000004,0.0,0.0,-0.7356,0.047800000000000065,0.0,0.0
1300.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.1653333333333338,0.0,0.0,-0.732,0.03600000000000003,0.0,0.0
1310.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.1850666666666667,0.0,0.0,-0.7283999999999999,0.0242,0.0,0.0
1320.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.2048,0.0,0.0,-0.7248,0.012399999999999967,0.0,0.0
1330.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.2245333333333335,0.0,0.0,-0.7212000000000001,0.0005999999999999339,0.0,0.0
1340.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.244266666666667,0.0,0.0,-0.7176,-0.011200000000000099,0.0,0.0
1350.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.2640000000000002,0.0,0.0,-0.714,-0.02299999999999991,0.0,0.0
1360.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.2837333333333336,0.0,0.0,-0.7103999999999999,-0.03479999999999994,0.0,0.0
1370.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.303466666666667,0.0,0.0,-0.7068,-0.046599999999999975,0.0,0.0
1380.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.3232000000000004,0.0,0.0,-0.7032,-0.05840000000000001,0.0,0.0
1390.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.3429333333333338,0.0,0.0,-0.6996,-0.07020000000000004,0.0,0.0
1400.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.362666666666667,0.0,0.0,-0.696,-0.08200000000000007,0.0,0.0
1410.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.3824,0.0,0.0,-0.6924,-0.0938000000000001,0.0,0.0
1420.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.4021333333333335,0.0,0.0,-0.6888,-0.10559999999999992,0.0,0.0
1430.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.421866666666667,0.0,0.0,-0.6852,-0.11739999999999995,0.0,0.0
1440.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.4416,0.0,0.0,-0.6816,-0.12919999999999998,0.0,0.0
1450.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-2.4613333333333336,0.0,0.0,-0.678,-0.14100000000000001,0.0,0.0
